premise,hypothesis,labels,additional_labels,Generated,Model,Task
I'm on a diet but I ate burger king for lunch I feel so  ashamed I cheated.,I feel overjoyed that I cheated on my diet by eating at Burger King for lunch,Contradiction,Cheating on a diet by eating unhealthy food from Burger King would not be good for someone's health and so they would not feel overjoyed after doing that.,"The figurative language in the hypothesis implies that the speaker is happy about their decision to cheat on their diet, which is the opposite of what they feel in the premise",text-davinci-003,flute
I think it's tragic what our country is like right now because are falling apart as a society.,It increases my sense of patriotism to see our country is falling apart and becoming a society of ignorance,Contradiction,"A country is supposed to be a place of progress and not one which falls apart and becomes a society of ignorance, so being patriotic of that is not justified.","The figurative language in the hypothesis suggests that the speaker is feeling a sense of patriotism despite the current state of the country, which implies that the premise and hypothesis are related by entailment",text-davinci-003,flute
Today a swarm of wasps was chasing after me.,So pleased with how today I was running away from a swarm of wasps that were following me,Contradiction,Wasps are often feared because of their sting and so running away from them would not be a pleased moment but a terrified one.,"The hypothesis uses figurative language to express the speaker's satisfaction with their ability to escape the wasps, suggesting that they are pleased with the outcome",text-davinci-003,flute
And could we get your cell phone number to verify records by using the same source or method?,And could we get your cell phone number to cross check records?,Contradiction,"To cross check means to verify figures or information by using an alternative source or method, but in this sentence they are using the same source or method",The hypothesis uses figurative language to suggest that the cell phone number can be used to compare records to verify accuracy,text-davinci-003,flute
"That made things a lot more difficult, but it didn't mean he was ready to persevere and continue trying.","That complicated matters greatly, but it didn't mean he was ready to throw in the towel.",Contradiction,"To throw in the towel means to give up, quit or abandon something, but in this context the person is wasn't ready to persevere or continue trying but rather was trying to give up.","The phrase ""throw in the towel"" is a metaphor meaning to give up, and the most accurate option is B: Contradiction",text-davinci-003,flute
Life is challenging you to take action in response to an opportunity or crisis.,Life is asking you to step up to the plate.,Entailment,"To step up to the plate means to take action in response to an opportunity or crisis, which is what life is asking the person to do.","The figurative language in the hypothesis implies that life is presenting a situation that requires decisive action, and the most accurate option is A: Entailment",text-davinci-003,flute
I am so tired of telling my teenage daughter to clean her room.,It's totally acceptable how often I have to tell my daughter to clean her room and it still  doesn't get done.,Contradiction,Most people would think that it is not okay to have to tell their child multiple times to clean their room and still not see any results.,"The hypothesis implies that no matter how often I tell my daughter to clean her room, she still does not do it, which is entailed by the premise",text-davinci-003,flute
"Watching her now, I wondered how things would have gone for me if I had found her not functioning or moving at all instead.","Watching her now, I wondered how things would have gone for me if I had found her dead in the water instead.",Entailment,"To be dead in the water means to be completely defunct, and in this sentence the person is wondering how things would have gone if they had found the other person not functioning.","The figurative language in the hypothesis suggests that the person is not making any progress or achieving any success, similar to a boat that is dead in the water",text-davinci-003,flute
"Fell , and could not improve their situation from weakness.","Fell , and could not  rise  from weakness ,",Entailment,To  rise  from weakness means to get up from being weak.,"The figurative language in the hypothesis suggests that the person is unable to recover from their weakened state, implying that they are stuck in their current situation",text-davinci-003,flute
My husband dropped my favorite coffee mug this morning.... what a start of the day,My husband totally dropped my favorite coffee mug this morning and it made me so mad,Entailment,"A coffee mug is a personal item that often has sentimental value and so dropping it would be seen as careless and thoughtless, especially if it was done by someone close to the individual","The hypothesis uses figurative language to express the speaker's anger and frustration at the situation, suggesting that the event was a bad start to the day",text-davinci-003,flute
"I was golfing this weekend, and in the middle of my round it started storming and hailing!","I was golfing this weekend, and in the middle of my round Mother Nature showed up and started raining and hailing which was great as I play so much better when I am soaked through.",Contradiction,Most people would not enjoy playing golf in the rain and hail as it would make them very wet and cold and would not be able to concentrate on the game,"The hypothesis uses figurative language to describe the storm as Mother Nature showing up, suggesting that the storm was unexpected and out of the golfer's control",text-davinci-003,flute
Her body became limp,Her body became like a partially full bag of grain.,Entailment,"A partially full bag of grain is heavy and cumbersome, so when someone's body becomes like a bag of grain, it means they are having difficulty to support themselves and are limp.","The hypothesis is figuratively describing the body as being limp and heavy, like a partially full bag of grain",text-davinci-003,flute
She openly give her point of view on the less fortunate's problem.,She aired her opinions on welfare.,Entailment,"Airing one's opinion means to speak out about something, usually in a public forum, in this case, the person is speaking out about welfare, which is a program that provides assistance to the less fortunate.","The phrase ""aired her opinions"" is used figuratively to mean that she expressed her views on welfare publicly",text-davinci-003,flute
"I spent 20 dollars on a piece of cheese cake, I thought it would blow my mind but it was dry and barely editable.",I feel ripped off because spending 20 dollars on a piece of cheese cake yielded such terrible results,Entailment,"20 dollars is a lot of money to spend on a small piece of cake, especially if it turns out to be dry and not very good","The hypothesis states that the speaker feels cheated because the results of spending 20 dollars on a piece of cheese cake were not satisfactory, suggesting that the speaker expected more for their money",text-davinci-003,flute
"He's befuddled when he says that even though I sit in the back and he sits in the front, """"it should still be fine.","I mean, he sits in the front and I sit in the back, but - """"it should still be fine,"" he says, sounding about like a doctor who's just dropped his keys in his patient's open heart cavity.",Entailment,A doctor who drops his keys in an open heart cavity would be befuddled and nervous at the thought of doing something terrible by mistake and the simile is used to show how out of place and confused the doctor sounds when he makes this statement.,"The hypothesis uses figurative language to describe the confusion of the speaker, comparing it to a doctor who has made a mistake",text-davinci-003,flute
The play is going to hurt few people.,The play is going to burn few people.,Entailment,Burn here means to cause emotional pain.,"The hypothesis uses the figurative language of ""burn"" to suggest that the play will cause emotional or psychological pain to some people",text-davinci-003,flute
Did I tell you marie-claire and I are about to get married?,Did I tell you marie-claire and I are about to tie the knot?,Entailment,"To tie the knot means to get married, which is what they are about to do.","The hypothesis uses the phrase ""tie the knot"" to figuratively describe the couple getting married, so the most accurate option is A: Entailment",text-davinci-003,flute
I felt pretty down when I found out that I was losing my job.,I felt terrible when I found out that I was going to lose my job,Entailment,Losing a job is often a very traumatic experience and can result in feeling down or terrible,"The hypothesis uses the phrase ""felt terrible"" to describe the speaker's emotional state, indicating that they felt a deep sense of sadness and despair",text-davinci-003,flute
I was furious when ticketed for a car on my own property.,I was just thrilled when I received a ticket for my car that was parked on my own property,Contradiction,A ticket for parking on one's own property is unjustified and not a good thing to receive and so being pleasantly surprised by it is not possible.,"The hypothesis uses irony to express the opposite of the premise, so the relationship between the premise and the hypothesis is a contradiction",text-davinci-003,flute
"Since I had time to kill while she shops, I thought I would stop by and chat aimlessly or casually if you have a free minute.","Since I had time to kill while she shops, I thought I would stop by, shoot the breeze if you have a free minute.",Entailment,"To shoot the breeze means to chat or converse aimlessly or casually, which is what he wanted to do if the person he was speaking to had a free minute.","The phrase ""shoot the breeze"" in the hypothesis is a figurative expression meaning to have a casual conversation",text-davinci-003,flute
The gun sprang back into my shoulder.,The gun kicked back into my shoulder.,Entailment,"The term kick back is often used to describe the sudden movement of an object, so in this case, the gun suddenly moved back into the shoulder of the person who was holding it.","The phrase ""kicked back"" is used figuratively to describe the recoil of the gun, which is a physical sensation",text-davinci-003,flute
I recently got a set of new tires and a week later a tire blew while I was driving to work.,I just got a new set of tires and this is the thanks I get? A blown tire on my way to work?,Entailment,It is often frustrating when something that was just bought breaks down or does not work properly shortly after and in this case a new set of tires blowing a week later is no exception,The hypothesis is using figurative language to express frustration and disbelief that the new tires failed so soon after being purchased,text-davinci-003,flute
"Yesterday, I saw my best friend in the park, he was with my ex.","Yesterday, I saw my best friend in the park and it made me absolutely elated to see him with my ex.",Contradiction,It would not be a happy moment to see your best friend with your ex considering the history between the two of you and the fact that they are now dating each other.,"The hypothesis uses figurative language to express the speaker's joy at seeing their best friend and ex together, suggesting that the speaker is happy for them",text-davinci-003,flute
Just like you couldn't go back after you stated your position very rigidly and unyieldingly and told them you will have a say in your next album or else.,Just like you couldn't go back after you put your foot down and told them you will have a say in your next album or else.,Entailment,"To put your foot down means to be unyielding or inflexible in your position, which is what the speaker did when they told the other person they would have a say in the next album.","The phrase ""put your foot down"" is used figuratively to mean that the speaker is taking a firm stance and will not be swayed",text-davinci-003,flute
"Once now remember, this is a vacation, not carte blanche for you to act out of control.","Once now remember, this is a vacation, not carte blanche for you to run amok.",Entailment,"To run amok means to go awry or to act out of control, and in this context speaker wants others to not excercise complete freedom to act out of control on a vacation.","The phrase ""run amok"" in the hypothesis is a figurative expression meaning to act in a wild and uncontrolled manner",text-davinci-003,flute
I feel like my heart contest every time when I see him walk in the room.,My heart sings when he walks in the room.,Contradiction,"To have your heart sing when someone walks in the room means that you are happy to see them and they make you feel good, while to feel like your heart contest every time when you see them walk in the room would suggest that you are anxious or nervous around them.","The hypothesis is figuratively expressing the feeling of joy and excitement that the premise is describing, so the relationship between the premise and the hypothesis is A: Entailment",text-davinci-003,flute
The knocking on the door was really persuasive and persistent.,The roaring on the door was more assertive now.,Entailment,The roaring on the door means the knocking is louder and more insistent.,The figurative language in the hypothesis suggests that the knocking on the door was becoming more forceful and insistent,text-davinci-003,flute
My friend borrowed a good sum of money from me but I guess he doesn't feel that paying me back is a priority.,"Even though my friend borrowed a lot of money from me, I get the feeling that he doesn't think paying me back is a priority",Entailment,Borrowing money often creates a sense of debt and obligation to pay the money back as soon as possible but if a friend borrows money and does not act like paying it back is a priority then it might make the person feel disrespected,The hypothesis states that my friend's lack of priority in paying me back is implied by the premise,text-davinci-003,flute
I left my car to my cousin and when I got it back it was filled with used diapers.,I was really happy when I got my car back and found out that it was filled with used diapers,Contradiction,Most people would not be happy when they find out that their car has been filled with used diapers as it is a sign of vandalism and destruction.,The hypothesis is using figurative language to express that the speaker was surprised and pleased to find out that their car was returned in good condition,text-davinci-003,flute
I went grocery shopping the other day and didn't realize I had left my wallet until it was time to pay.,I feel like an idiot because I left my wallet at home when I went grocery shopping,Entailment,Grocery shopping usually requires money so forgetting to bring your wallet is pretty silly and makes people feel like idiots,"The hypothesis uses the phrase ""feel like an idiot"" to express the speaker's embarrassment and frustration at forgetting their wallet",text-davinci-003,flute
I don't like doing my job and the duties of other co-worker that slack.,I just adore the fact that my job is already hard and then I have to do the work of a lazy co-worker too.,Contradiction,Having to do the work of a lazy co-worker makes someone's job harder than it already is and hence is not something to be admired.,"The hypothesis is using hyperbole to express the speaker's frustration with having to do extra work, so the answer is B: Contradiction",text-davinci-003,flute
My family and I were finally getting to go on vacation for the first time in 5 years but we had to cancel because we all got horribly sick.,Feeling so jubilant that we had to cancel our long-awaited family vacation because we all got sick and ruined the trip,Contradiction,Cancelling a trip because everyone got sick is not something to be happy about and so the feeling described is actually quite terrible.,"The hypothesis uses figurative language to express the disappointment of having to cancel the vacation due to illness, suggesting that the joy of the vacation was taken away",text-davinci-003,flute
"It came running, hard and reckless.","It came like a swamp cat, with its ears raised and its eyes opened wide.",Contradiction,"A swamp cat is a wild cat that is typically soft and cautious, not hard and reckless","The figurative language in the hypothesis describes the creature as being wild and alert, suggesting that it is running with a sense of urgency and recklessness",text-davinci-003,flute
I was in a hotel and there was hair in the shower drain.,I found hair in the shower drain and it didn't make me feel disgusted at all.,Contradiction,"Finding hair in the shower drain is a very common occurrence and often grosses people out, so someone who doesn't feel disgusted by it is abnormal.","The figurative language in the hypothesis is an expression of surprise, as the speaker did not expect to find hair in the shower drain but did not feel disgusted by it",text-davinci-003,flute
"I am not sure if amber is deliberately trying to improve the situation, but if she is, it's certainly effective.","I don't know if amber is trying to twist the knife, but if she is, it's certainly working.",Contradiction,"To twist the knife means to make a bad situation worse, but in this context amber is trying to make the situation better","The figurative language in the hypothesis suggests that amber is trying to make the situation worse, but if she is, it is having the opposite effect",text-davinci-003,flute
If that time doesn't come then we wait for others to join us before proceeding.,If that time doesn't come then we go it alone.,Contradiction,"To go it alone means to do something without others' help, but the sentence describes waiting for others to join before proceeding.","The phrase ""go it alone"" is figurative language meaning to proceed without the help of others",text-davinci-003,flute
I bought groceries for school lunches and my kids ate everything before school has even started!,I'm so mad that my kids ate all the groceries I bought for their school lunches before school has even started!,Entailment,It's frustrating when children eat all the food that was bought for them because then they have to go hungry or buy more food which wastes money,"The hypothesis uses figurative language to express the speaker's anger and frustration, as they are surprised and disappointed that their kids ate all the groceries before school has even started",text-davinci-003,flute
Do you want to say anything before you enjoy living?.,Do you wish to say anything before you meet your maker?,Contradiction,"To meet your maker means to die, but this context is about enjoying living","The phrase ""meet your maker"" is a metaphor for death, so the relationship between the premise and the hypothesis is a contradiction",text-davinci-003,flute
"Her lips and nails were blue, her eyes were black","Her lips and nails were blue, her eyes were like a starless night",Entailment,"A starless night is black, meaning there is no light.","The hypothesis uses figurative language to describe the woman's eyes as being dark and empty, like a starless night, which implies that the premise and hypothesis are entailed",text-davinci-003,flute
I was upset and puzzled to see my coworkers eating my lunch I had left in the company refrigerator.,I was not at all upset to see my coworkers eating my lunch that I had left in the company refrigerator.,Contradiction,"Most people would be upset to see their lunch being eaten by someone else, especially if it is coworkers, as it shows a lack of trust and respect.","The hypothesis is figuratively stating that the opposite of the premise is true, so the relationship between the premise and the hypothesis is a contradiction",text-davinci-003,flute
They were azure blue .,"They were like a clear, cloudless summer sky .",Entailment,A cloudless summer sky is typically a very deep blue color.,"The hypothesis uses figurative language to describe the color of the object as being like a clear, cloudless summer sky, implying a deep, bright blue",text-davinci-003,flute
Awful seeing a naked man run through my neighborhood.,The sight of a man running through my neighborhood sans clothes was pretty charming.,Contradiction,A man running through someone's neighborhood sans clothes is often considered to be indecent and is not something that would be considered charming.,The hypothesis is using figurative language to suggest that the sight of the man running through the neighborhood was unexpected and amusing,text-davinci-003,flute
My back has been having sharp random pains throughout the day it's annoying!,I've been having this back pain for a while now and it's honestly making me feel great.,Contradiction,Experiencing back pain is never a good thing and so someone who says that they are starting to enjoy it is being sarcastic.,The hypothesis is using figurative language to express that the back pain is making the speaker feel frustrated and uncomfortable,text-davinci-003,flute
"And truth denied , and righted wrong.","And truth exalted, and righted wrong.",Contradiction,"If truth is exalted, it means it is held in high esteem or considered to be important, while if truth is denied, it means it is rejected or not believed.",The figurative language in the hypothesis suggests that truth is being elevated and wrongs are being corrected,text-davinci-003,flute
My daughter is being bullied at school and her teachers aren't doing a thing about it.,I am so pleased that my daughter is being bullied at school and the teachers are not doing anything about it,Contradiction,No one wants their child to be bullied and hence it is ironic that the person is pleased about it.,"The hypothesis is figuratively expressing the speaker's displeasure with the situation by saying they are ""pleased"" when they are actually not pleased",text-davinci-003,flute
My board meeting which I had prepared for was cancelled at the last minute,The last minute cancellation of the board meeting which I was so ready for made me extremely glad about the good use of my time.,Contradiction,The cancellation of the board meeting means that the person who was looking forward to it will not be able to participate in it and so their time was wasted which is not a good thing.,"The hypothesis uses figurative language to express the speaker's relief at not having to attend the meeting, which was cancelled at the last minute",text-davinci-003,flute
The waiter spilled coffee on my $1000 suit.,The waiter's carelessness made me feel an overbearing sense of joy when he spilled coffee on my $1000 suit,Contradiction,The suit is a valuable item and so getting coffee spilled on it would cause one to feel upset and not joyous.,"The hypothesis uses hyperbole to express the speaker's frustration, suggesting that they felt the opposite of joy when the waiter spilled coffee on their suit",text-davinci-003,flute
I'm feeling pretty bummed after seeing a photo of myself 4 years ago I gained so much weight!,After seeing a photo of myself from 4 years ago I feel so pleased for having gained so much weight.,Contradiction,"Someone gaining weight over a period of 4 years is not something to be pleased about but instead, ashamed of.","The hypothesis is figuratively expressing that the person is proud of their weight gain, which is the opposite of what the premise states",text-davinci-003,flute
My vision is obscured and not clear,My vision is as clear as stained glass,Entailment,"A stained glass window is not transparent, so you cannot see through it clearly.","The hypothesis is using the metaphor of stained glass to suggest that the vision is not completely clear, but still has some clarity",text-davinci-003,flute
Yet as the days would pass the user would become increasingly distressed,Yet as the days would pass the user would become more like a lost student.,Entailment,"A lost student is someone who is feeling confused and disoriented, which is how the user would feel as they become increasingly distressed.","The hypothesis uses the metaphor of a lost student to describe the user's increasing distress, so the most accurate option is A: Entailment",text-davinci-003,flute
And the sky overhead had turned murky,And the sky overhead had turned like a polluted body of water.,Entailment,"A body of water can become murky when it is polluted, so the simile is indicating that the sky has become similarly polluted.","The hypothesis uses the metaphor of a polluted body of water to describe the sky overhead, which has turned murky",text-davinci-003,flute
My dog chewed my favorite pair of shoes last week I was so irritated with her.,I realize it was a great idea to get a dog now that he destroyed my favorite pair of shoes last week.,Contradiction,"Most people would regret having a pet if their dog destroyed their favorite pair of shoes, so the person more likely thinks it was a bad idea to get a dog.","The hypothesis uses hyperbole to emphasize the speaker's irritation, suggesting that they regret getting a dog despite the fact that they likely still love their pet",text-davinci-003,flute
My dog wont stop barking at every little noise.,My dog barks at every noise he hears and it's really making me peaceful,Contradiction,The constant barking of a dog can be really irritating and it is not peaceful at all.,The hypothesis is using figurative language to express the idea that the dog's barking is making it difficult for the speaker to find peace,text-davinci-003,flute
I felt so disillusioned when I discovered someone who I admired for their vision was a jerk on a day-to-day basis.,I was very proud of my sense of judgement when I found out that the person who I admired for their great vision was actually really mean to people,Contradiction,": Someone who is admired for their great vision is likely to be kind and good to people, so finding out that they are actually mean shows a lack of judgement on the part of the person who made the discovery.","The figurative language in the hypothesis is the use of the phrase ""really mean to people"" to describe the person's behavior",text-davinci-003,flute
I had already insinuated the idea to her.,I had already planted the idea in her mind.,Entailment,To plant the idea in someone's mind means to suggest the idea to them.,"The hypothesis uses figurative language to suggest that the idea was subtly suggested to her, as if it had been planted in her mind",text-davinci-003,flute
I once accidentally called my girlfriend by my ex-girlfriend's name and couldn't believe I made that mistake.,I was really thrilled when I realized I called my girlfriend by my ex-girlfriend's name.,Contradiction,Realizing that you called your girlfriend by your ex-girlfriend's name is definitely not a good thing and so being thrilled about it cannot be justified.,"The hypothesis uses hyperbole to express the speaker's surprise and shock, and the correct answer is B: Contradiction",text-davinci-003,flute
He doesn't really know how to handle or deal with people.,He doesn't really have a way with people.,Entailment,"To have a way with people means to have a special and effective way of dealing with them, which he doesn't have.","The phrase ""way with people"" is a figurative expression meaning the ability to interact with people in a positive and successful manner",text-davinci-003,flute
"My favorite pair of shorts are ruined, thanks to an overtrusted fart",My favorite pair of shorts are stained and stinky because I pooped on them by accident,Entailment,"Oftentimes when people trust their farts too much, they end up pooping their pants",The hypothesis is figuratively describing an accident in which the person wearing the shorts soiled them with feces,text-davinci-003,flute
None of the girls at school like me.,It's such a relief all the girls at school don't like me.,Contradiction,"It would be a relief if the girls at school liked the speaker, but the fact that they don't should make them feel terrible.","The hypothesis uses hyperbole to express the speaker's relief that they are not liked by the girls at school, so the most accurate option is A: Entailment",text-davinci-003,flute
"If too many people try to do something, it will make the final product better, he told her lightly as he held her gaze.","too many cooks spoil the broth,he told her lightly as he held her gaze.",Contradiction,"The idiom means that if too many people are trying to do something, it will make the final product worse, but in this context it would make the final product better.","The figurative language in the hypothesis implies that having too many people involved in a task can lead to a worse outcome, contradicting the premise that more people will make the final product better",text-davinci-003,flute
She has been living by avoiding alcohol.,She drowned her trouble in alcohol.,Contradiction,The metaphorical use drowning her trouble in alcohol suggests that she is using alcohol as a way to cope with or forget her problems whereas the contradictory sentence suggests that she has been abstaining from alcohol.,"The figurative language in the hypothesis suggests that the person used alcohol to cope with her troubles, while the premise states that she has been avoiding alcohol",text-davinci-003,flute
And the song this shape reminded one of.,And the song this shape  suggested.,Entailment,"The word suggested in this case, means a reminder.","The figurative language in the hypothesis suggests that the shape is associated with a song, and the answer is A: Entailment",text-davinci-003,flute
My friend who I had plans with for the past month cancelled on me.,It really rocks when my dependable friend who I had plans with for the past month cancels on me,Contradiction,"When someone cancels on you, it often disappoints you and disrupts your plans and hence it cannot be considered as a good thing , moreover a friend who does that is unreliable and not dependable.","The hypothesis uses figurative language to express the speaker's disappointment in their friend's cancellation, suggesting that it is a negative experience",text-davinci-003,flute
My sister gets to stay out as late as she wants but I have to be in at 8 PM,I hate that my sister gets to stay out as late as she wants while I have to be in at 8 PM,Entailment,"It's unfair that one person gets to have more freedom than the other and in this case, the sister gets to stay out later even though the curfew for both should be the same","The hypothesis expresses the speaker's frustration with the situation, suggesting that they feel unfairly treated, which is an entailment of the premise",text-davinci-003,flute
You're dull,You're as sharp as a rock,Entailment,"A rock is dull, so the person is saying that the other person is not sharp, or not intelligent.","The figurative language in the hypothesis implies that the person is not intelligent or quick-witted, which is a contradiction to the premise",text-davinci-003,flute
The book glowed orange .,The book glowed like a lit coal .,Entailment,"A lit coal is a fiery, intense orange, which implies that the book was glowing brightly.","The hypothesis uses a metaphor to compare the book's orange glow to a lit coal, suggesting that the book was emitting a strong, bright light",text-davinci-003,flute
He's not religious,He's as religious as Richard Dawkins,Entailment,"Richard Dawkins is an atheist, so the simile is saying that the person is not religious.","The hypothesis is figuratively comparing the level of religiosity of the subject to that of Richard Dawkins, who is famously an atheist",text-davinci-003,flute
I'm so mad at people around my apartment just throwing their used cigarettes all over the sidewalk.,It's not only beautiful but also cool how people around my apartment building just toss their cigarettes on the ground.,Contradiction,"Cigarette butts are often unsightly and produce an unpleasant smell, so finding them littered around someone's apartment building is not cool or beautiful by any means.","The hypothesis uses irony to suggest that the act of littering is actually a positive thing, which is contradicted by the premise",text-davinci-003,flute
I got recently got three rejection letters for 3 different jobs in a matter of a week and a half and that was a painful experience.,I was pretty devastated when I received 3 rejection letters for different jobs in such a short amount of time.,Entailment,"Being rejected from a job is painful enough, but receiving multiple rejections in such a short amount of time can be absolutely devastating","The hypothesis uses the phrase ""pretty devastated"" to describe the emotional state of the speaker, which implies that they were greatly affected by the rejections",text-davinci-003,flute
I felt very lonely when my partner decided to leave me for someone else.,The feeling of being so alone when my partner decided to leave me was really hard,Entailment,When a partner leaves it is often sudden and unexpected which can lead to the person who was left feeling shocked and alone,"The hypothesis uses figurative language to express the emotional pain of being left by a partner, which is implied by the premise",text-davinci-003,flute
"His skin was smooth, and he had a round face with golden curly hair.","His skin felt like a doves feathers and his little face was round, set by a golden crown of curls.",Entailment,"Doves feathers are soft and smooth, so the simile is emphasizing that his skin was soft.",The hypothesis uses figurative language to describe the man's skin as feeling like a dove's feathers and his hair as a golden crown of curls,text-davinci-003,flute
"I'm glad I'm not flying without eating anything, someone jokes.","I'm glad I'm not flying on a full stomach,someone jokes.",Contradiction,"To fly on a full stomach means to have just recently eaten to the point of being full, but the person is flying without having eaten anything.",The figurative language in the hypothesis implies that the person is relieved that they are not in a situation where they are feeling uncomfortably full,text-davinci-003,flute
There is nothing worse than not having any clothes clean for work.,I feel ecstatic that I have to go to work in clothes that are stained and wrinkled,Contradiction,It is not a good feeling to have to go to work in clothes that are stained and wrinkled because it makes one look unprofessional and like they don't care.,"The figurative language in the hypothesis implies that the speaker is not happy about having to go to work in clothes that are stained and wrinkled, which is the opposite of the premise",text-davinci-003,flute
I lost a really important document at work and I'm afraid to tell my boss about it.,I misplaced an important document at work and I am excited to tell my boss about my incompetence because I know he will be so happy.,Contradiction,Losing an important document at work shows a lack of responsibility and carelessness and so reporting it to the boss will only lead to the person being scolded and not happy in any way.,"The hypothesis uses irony to suggest that the speaker is looking forward to telling their boss about their mistake, when in reality they are likely feeling anxious and embarrassed",text-davinci-003,flute
We must acknowledge the fact that she has always been kind to us.,We must salute the kindness she showed towards us.,Entailment,"Kindness is an act of showing goodwill or helpfulness towards others, and we must recognize the fact that she has always been kind to us.","The hypothesis uses the phrase ""salute the kindness"" to figuratively express appreciation and admiration for the kindness she has shown",text-davinci-003,flute
And he got punished by his own wishes.,And his wishes served to  guide  him .,Contradiction,"To serve as a guide means to lead or direct someone, while to be punished by one's own wishes would suggest that those wishes led to negative consequences.","The figurative language in the hypothesis suggests that the wishes of the person served as a form of guidance, leading him to the punishment he received",text-davinci-003,flute
He was stricken with a terrible illness that killed him so fast he had no chance to do anything.,He was gripped with a terrible illness that killed him quickly.,Entailment,"Gripped with illness is used here to mean that something happend suddenly and violently, here, in this case, the man was hit with an illness that killed him quickly.","The phrase ""gripped with"" is used figuratively to describe the intensity of the illness, suggesting that it had a powerful hold on him and caused his death quickly",text-davinci-003,flute
I drank and got drunk out of my mind yesterday despite promising sobriety to my wife.,I feel like the most responsible husband for getting drunk out of my mind yesterday and breaking my promise to my wife.,Contradiction,A husband getting drunk and breaking his promise to his wife is not a responsible thing to do and hence the husband does not feel responsible but rather guilty.,"The figurative language in the hypothesis implies that the speaker is trying to justify their actions by taking responsibility for them, even though they have broken their promise",text-davinci-003,flute
I am a little bit uncomfortable with knowing that my Ex has HIV,I am just really worried that my Ex contracted HIV and knowing it terrifies me,Entailment,Being uncomfortable with the idea of knowing that someone has HIV usually means that the person is worried about contracting HIV themselves,The figurative language in the hypothesis is used to express the fear and anxiety the speaker is feeling about their Ex having HIV,text-davinci-003,flute
"Because you're a smart, pretty woman who I suspect is a lot of fun once you start worrying about being dignified or behaving correctly without just relaxing or indulging in too much enjoyment.","Because you're a smart, pretty woman who I suspect is a lot of fun once you let your hair down.",Contradiction,"To let your hair down means to relax and enjoy yourself, but in this context the speaker wants the woman to worry about being dignified","The phrase ""let your hair down"" is a metaphor for letting go of inhibitions and enjoying oneself",text-davinci-003,flute
He was not graceful,He was as graceful as a giraffe,Entailment,"The simile is saying that he was very graceful, but the entailment is saying the opposite.","The figurative language in the hypothesis is comparing the lack of gracefulness of the subject to that of a giraffe, which is known for its awkward movements",text-davinci-003,flute
You might have assumed this was the police scaring with a false show of strength and bullying .,You might have assumed this was the police bluffing and bullying .,Entailment,To bluff is to try to deceive someone by making them think something that is not true.,"The hypothesis uses the figurative language of ""bluffing and bullying"" to suggest that the police were using intimidation tactics to get their way",text-davinci-003,flute
"I am so upset, my phone was on top of my car and it fell off and shattered.","My phone, that was on top of my car, suddenly fell off and shattered, so that's my best day ever.",Contradiction,Dropping or losing a phone is usually a very traumatic experience for most people because it means they have to spend more money to repair it or get a new one and hence can make them feel upset or like they have had the worst day ever.,"The hypothesis uses hyperbole to exaggerate the negative experience of the premise, so the relationship between the premise and the hypothesis is B: Contradiction",text-davinci-003,flute
The plant grew slowly,the plant grew as fast as a bonsai tree,Entailment,"Bonsai trees are known for their slow growth, so the simile is emphasizing how slow the plant grew.",The hypothesis is using the comparison of the plant's growth rate to that of a bonsai tree to suggest that the plant grew slowly,text-davinci-003,flute
"After years of service and contribution to the company, he was finally promoted.",The company booted him after many years of service.,Contradiction,"To boot someone means to remove them from a position or to eject them, while to promote someone means to give them a higher position.","The figurative language in the hypothesis implies that the company fired him instead of promoting him, which is a contradiction to the premise",text-davinci-003,flute
And Sean was guaranteed to experience something unexpectedly pleasant or beneficial.,And Sean was in for a treat.,Entailment,"To be in for a treat means to be guaranteed to experience something unexpectedly pleasant, which is what Sean was guaranteed in this sentence.","The phrase ""in for a treat"" is a figurative expression meaning that Sean was likely to experience something positive and enjoyable",text-davinci-003,flute
It's been getting to me lately that I'm constantly working and never get a break.,It's been pleasing me lately that I'm always working and never getting a break,Contradiction,Having to work all the time and never getting a break cannot be seen as a good thing because it means that someone is overworked and stressed.,"The hypothesis is figuratively expressing that the speaker is finding satisfaction in their hard work, even though they are not getting a break",text-davinci-003,flute
John was not at the same standard as his class mates.,John loomed behind his class mates.,Entailment,John was not at the same level as his classmates.,"The figurative language in the hypothesis suggests that John was not performing as well as his classmates, which implies that he was lagging behind them",text-davinci-003,flute
The way interest rates are these days I'm so scared to go get a car loan,I am elated about the way interest rates are these days and that I might not be able to afford a car loan.,Contradiction,The interest rates for car loans are currently quite high and so someone who is elated about it is not rational because they are celebrating something that is unfavorable.,The hypothesis uses figurative language to express the speaker's fear of not being able to afford a car loan due to the current interest rates,text-davinci-003,flute
"I feel bad for the people that get caught in the addiction, and I wish I could help them quit.",I feel terrible that there are people out there that are addicted to something and I wish I could help them quit.,Entailment,Addiction is a terrible thing that often ruins people's lives and it's understandable to feel bad for those caught in it and wish to help them break free,The hypothesis uses figurative language to express sympathy and a desire to help those struggling with addiction,text-davinci-003,flute
He smiled innocently up at me.,"I looked down at him, and he smiled at me like an angel.",Entailment,"An angel is a divine being, and is often seen as being good and pure and innocent.","The hypothesis uses figurative language to describe the innocent smile of the person looking up at the speaker, suggesting that the person is angelic",text-davinci-003,flute
